,loss,accuracy,val_loss,val_accuracy,lr
0,0.9490747451782227,0.6175369620323181,0.6733800172805786,0.7260785102844238,0.0010000000474974513
1,0.8692898154258728,0.6605878472328186,0.6030198931694031,0.7534583806991577,0.0010000000474974513
2,0.8076649904251099,0.6896417140960693,0.5792611837387085,0.7689024209976196,0.0010000000474974513
3,0.7477200031280518,0.7159650325775146,0.5580230951309204,0.7713618874549866,0.0010000000474974513
4,0.7042762637138367,0.7343009114265442,0.5419999361038208,0.7756544351577759,0.0010000000474974513
5,0.666887640953064,0.7494919300079346,0.5221431255340576,0.7769568562507629,0.0010000000474974513
6,0.640701413154602,0.7597984671592712,0.5192804336547852,0.7781874537467957,0.0010000000474974513
7,0.6240112781524658,0.7651863694190979,0.5117521286010742,0.7782042622566223,0.0010000000474974513
8,0.6019631028175354,0.7745522260665894,0.5090222954750061,0.7766566872596741,0.0010000000474974513
9,0.5786786675453186,0.7828904390335083,0.4947630763053894,0.7807149291038513,0.0010000000474974513
10,0.5681755542755127,0.7869147062301636,0.48494550585746765,0.7852938175201416,0.0010000000474974513
11,0.5547688603401184,0.7913124561309814,0.4826619327068329,0.7880430221557617,0.0010000000474974513
12,0.5406667590141296,0.7952542901039124,0.4746876358985901,0.7925393581390381,0.0010000000474974513
13,0.5248819589614868,0.7993435263633728,0.47459036111831665,0.7929601073265076,0.0010000000474974513
14,0.5143242478370667,0.8027434349060059,0.48118361830711365,0.7910388708114624,0.0010000000474974513
15,0.5027061104774475,0.8072707653045654,0.4816194474697113,0.7910962700843811,0.0010000000474974513
16,0.49851685762405396,0.8076801300048828,0.5017592906951904,0.7866800427436829,0.0010000000474974513
17,0.47947099804878235,0.8141981363296509,0.4924173355102539,0.7870274186134338,0.0010000000474974513
18,0.4764614999294281,0.8168305158615112,0.5150961875915527,0.7846946120262146,0.0010000000474974513
19,0.49503079056739807,0.8057667016983032,0.46963489055633545,0.7974768280982971,0.00020000000949949026
20,0.4639878571033478,0.8205316662788391,0.47668442130088806,0.7955484390258789,0.00020000000949949026
21,0.4437794089317322,0.8288476467132568,0.47653454542160034,0.7966837286949158,0.00020000000949949026
22,0.42683154344558716,0.8356397151947021,0.47580885887145996,0.7973211407661438,0.00020000000949949026
23,0.4125252366065979,0.8412076234817505,0.4802287518978119,0.7974512577056885,0.00020000000949949026
24,0.39855197072029114,0.846538782119751,0.4838115870952606,0.7972126603126526,0.00020000000949949026
25,0.4210417866706848,0.8396977186203003,0.48285990953445435,0.7946785688400269,4.0000002627493814e-05
26,0.40332162380218506,0.8460909724235535,0.4832456111907959,0.7938739061355591,4.0000002627493814e-05
27,0.3929300606250763,0.8501533269882202,0.48439109325408936,0.7937441468238831,4.0000002627493814e-05
28,0.3855370581150055,0.8531540632247925,0.48553502559661865,0.7937213778495789,4.0000002627493814e-05
29,0.3793694078922272,0.8556923270225525,0.4866214692592621,0.7936409711837769,4.0000002627493814e-05
30,0.38789719343185425,0.8512645363807678,0.47962498664855957,0.7936868071556091,8.000000889296643e-06
31,0.38012832403182983,0.8546486496925354,0.4805852174758911,0.7933871150016785,8.000000889296643e-06
32,0.3765963315963745,0.8563326001167297,0.48155656456947327,0.7931793332099915,8.000000889296643e-06
33,0.3741653859615326,0.8574773073196411,0.4823361337184906,0.7930494546890259,8.000000889296643e-06
34,0.37216445803642273,0.8583886027336121,0.4828951954841614,0.7929829359054565,8.000000889296643e-06
35,0.3711667060852051,0.8582414388656616,0.4828279912471771,0.7932004928588867,1.6000001323845936e-06
36,0.37005946040153503,0.8588825464248657,0.4829426109790802,0.7932367920875549,1.6000001323845936e-06
37,0.3694017827510834,0.8592550754547119,0.4830595552921295,0.7932415008544922,1.6000001323845936e-06
38,0.36889398097991943,0.8595297932624817,0.4831535816192627,0.793237566947937,1.6000001323845936e-06
39,0.3684523403644562,0.8597586154937744,0.48325252532958984,0.7932301163673401,1.6000001323845936e-06
