,blue_mean,blue_std,green_mean,green_std,red_mean,red_std,grayscale_mean,grayscale_std,filename
550,101.45481435738358,39.7720845909924,104.12284103094363,38.48567986759463,101.17527669270834,37.046967195580024,102.9430419921875,38.13362558202534,X3-EEG1377.YUV.DAT.20221020.160427_MVR_141
551,101.18002690333947,39.69883555737357,104.01682224647672,38.50807358113545,100.95460516237745,37.09450887825134,102.78237879136029,38.15026698704526,X3-EEG1377.YUV.DAT.20221020.160427_MVR_151
552,101.34586827895221,39.64488070853821,103.95860954733456,38.34114605686096,101.09732450597427,37.02432988730343,102.8108771829044,38.02694019651529,X3-EEG1377.YUV.DAT.20221020.160427_MVR_161
553,101.34116881127451,39.16189274772535,103.85904564950981,37.806697098062315,101.11942210477942,36.48871620446316,102.75805185355392,37.50409943856719,X3-EEG1377.YUV.DAT.20221020.160427_MVR_171
554,101.2867311963848,38.62791772336355,103.75069891237744,37.266927007145895,100.72671999463849,35.83211724589926,102.57278741574756,36.93426358826112,X3-EEG1377.YUV.DAT.20221020.160427_MVR_181
555,101.18078804764093,38.1870157970529,103.79992915134804,36.95663360394487,101.09326171875,35.661878490529155,102.69752460554534,36.6519007891384,X3-EEG1377.YUV.DAT.20221020.160427_MVR_191
556,101.2689084520527,37.90468738714078,103.66648140701594,36.62828642647049,100.92477022058823,35.42542099176195,102.58071049708946,36.357716169400796,X3-EEG1377.YUV.DAT.20221020.160427_MVR_201
557,101.82793064491422,40.426665390045635,104.49032915900736,38.461119158495,100.92164713541666,36.620503467978075,103.13088666130514,38.0405861220534,X3-EEG1377.YUV.DAT.20221020.160427_MVR_21
558,100.80379949831494,37.573732708128084,103.41497587316177,36.36944087908093,100.79056611902574,35.29446238756411,102.33883032705269,36.12698925312196,X3-EEG1377.YUV.DAT.20221020.160427_MVR_211
559,100.33121553308824,37.29657753023586,103.01274844898897,36.106138811882595,100.38448127297794,35.11045629099936,101.9283322801777,35.88813825595247,X3-EEG1377.YUV.DAT.20221020.160427_MVR_221
560,100.08738080193015,36.98057548173246,102.64838196997549,35.76158371905381,100.04549728094362,34.863654480532155,101.58694374234068,35.577903327412315,X3-EEG1377.YUV.DAT.20221020.160427_MVR_231
561,99.69834893918505,36.70550546464138,102.34799086626838,35.51585684069438,99.75315611596201,34.75282482306282,101.27823941099878,35.36768825051133,X3-EEG1377.YUV.DAT.20221020.160427_MVR_241
562,99.47397843903187,36.3819110951979,102.18882936963848,35.17783877634807,99.60473537071078,34.51810193690557,101.11456705729167,35.0609220117712,X3-EEG1377.YUV.DAT.20221020.160427_MVR_251
563,99.31446605009191,35.975789992914024,101.88271436504289,34.72496566266109,99.28440324371937,34.16338216510946,100.82233455882353,34.64405668588668,X3-EEG1377.YUV.DAT.20221020.160427_MVR_261
564,99.18064874387255,35.550805284473284,101.61465466069241,34.26188398157152,99.02609432444854,33.742873573107424,100.57336904488358,34.197051646729,X3-EEG1377.YUV.DAT.20221020.160427_MVR_271
565,98.86258377374388,35.306551300988296,101.39199458103553,34.01611155881626,98.80321499693628,33.54212801724206,100.33956609987744,33.96379161514048,X3-EEG1377.YUV.DAT.20221020.160427_MVR_281
566,98.55006414675245,34.99677718498215,101.1844295726103,33.6965813839267,98.46664751838236,33.19346204347383,100.08178280101103,33.63319702638198,X3-EEG1377.YUV.DAT.20221020.160427_MVR_291
567,98.5361873851103,34.745540180952375,101.08179668351715,33.353470310637036,98.45456638710172,32.80131473096355,100.01610227098652,33.2893488139478,X3-EEG1377.YUV.DAT.20221020.160427_MVR_301
568,101.26621907552084,40.34303618382367,104.25607431449143,38.565244620937165,100.86977299708946,36.78438134772958,102.91193177466299,38.14515006162432,X3-EEG1377.YUV.DAT.20221020.160427_MVR_31
569,98.3805965647978,34.54858495163474,100.7855344286152,33.08771947429476,98.18273542815564,32.52257528475091,99.74413535922181,33.027167943366344,X3-EEG1377.YUV.DAT.20221020.160427_MVR_311
570,98.32480947457108,34.4495393421719,100.8214173560049,32.94234068434529,98.09541925168504,32.30558926242489,99.73298627068014,32.86434179638694,X3-EEG1377.YUV.DAT.20221020.160427_MVR_321
571,98.1060183057598,34.497503607514666,100.66645029105392,32.926295947237406,97.98513662300857,32.249326979553985,99.58384794347427,32.84564135614516,X3-EEG1377.YUV.DAT.20221020.160427_MVR_331
572,98.08415766697304,34.502067602056954,100.70072380514706,32.89281605289329,98.06016773897059,32.18946579929866,99.62340016084559,32.80966664826346,X3-EEG1377.YUV.DAT.20221020.160427_MVR_341
573,98.15381385952819,34.67116726158907,100.59004241344975,32.994187700073006,97.98868623621324,32.24219348776315,99.54422727098653,32.904172471446195,X3-EEG1377.YUV.DAT.20221020.160427_MVR_351
574,98.07089939491422,34.78460019379193,100.57889571844363,33.08561701778974,97.85431267233456,32.28293293900491,99.48742005591299,32.980861050541904,X3-EEG1377.YUV.DAT.20221020.160427_MVR_361
575,98.17759554993873,34.96073087159012,100.48743154488358,33.19049699899195,97.9289129518995,32.391496020013555,99.46759296492034,33.096575376283305,X3-EEG1377.YUV.DAT.20221020.160427_MVR_371
576,98.15730124080882,35.07794427858182,100.48852299708946,33.29249178458205,97.95709348192402,32.4883948218704,99.47357919730392,33.19842537409315,X3-EEG1377.YUV.DAT.20221020.160427_MVR_381
577,98.19374521292892,35.194843989294014,100.54409897748162,33.39031726353276,98.00824477251838,32.59291930534673,99.52558498008578,33.299284401660344,X3-EEG1377.YUV.DAT.20221020.160427_MVR_391
578,98.20592974494485,35.17619844471078,100.57440257352941,33.38405964400172,97.91086330039829,32.535339420716774,99.51656182981004,33.276955714395015,X3-EEG1377.YUV.DAT.20221020.160427_MVR_401
579,101.4033566942402,40.27397082906487,104.32573529411765,38.5199359057061,100.89705978094362,36.768731551877785,102.97716758578431,38.107202889887915,X3-EEG1377.YUV.DAT.20221020.160427_MVR_41
580,98.22781048943014,35.200120107011564,100.59054122625612,33.4026815627433,97.92340399050245,32.55017117167842,99.53234145220588,33.29432413906612,X3-EEG1377.YUV.DAT.20221020.160427_MVR_411
581,98.18000057444853,35.14834147152634,100.55441942401961,33.35972947494381,97.8866148705576,32.510441866571234,99.49453986672795,33.25195840998298,X3-EEG1377.YUV.DAT.20221020.160427_MVR_421
582,98.17603879442402,35.178614607957385,100.539404296875,33.35653627983476,97.85925149356618,32.5220477860511,99.47694929534313,33.257662228294215,X3-EEG1377.YUV.DAT.20221020.160427_MVR_431
583,98.20851667815563,35.1497580041297,100.57803548177084,33.34750128484657,97.9150203929228,32.513163894587564,99.52029622395834,33.24667279736335,X3-EEG1377.YUV.DAT.20221020.160427_MVR_441
584,98.28570197610294,35.1883343083072,100.64042202818628,33.36525266110997,97.98475222120098,32.50124260205162,99.58618738511029,33.25639764894172,X3-EEG1377.YUV.DAT.20221020.160427_MVR_451
585,98.36214479932597,35.25331616240782,100.71852500765931,33.44142833887217,98.06297822840074,32.581477746842026,99.66448615579044,33.33250929675287,X3-EEG1377.YUV.DAT.20221020.160427_MVR_461
586,98.35388039981618,35.189260486432026,100.6935546875,33.39723591244285,98.02389322916666,32.53825071459626,99.63748037300857,33.286483720940616,X3-EEG1377.YUV.DAT.20221020.160427_MVR_471
587,98.33507534849878,35.16300249766194,100.65343951056985,33.371612225982105,97.96337651271446,32.48859929094821,99.59382611443014,33.253902941387054,X3-EEG1377.YUV.DAT.20221020.160427_MVR_481
588,98.51888355928308,35.2099769020711,100.79266477098652,33.45244961798357,98.23955604702819,32.61081331784223,99.77894837622549,33.34382103666668,X3-EEG1377.YUV.DAT.20221020.160427_MVR_491
589,98.61224676393995,35.29606379336634,100.86693378523285,33.53603124413555,98.13293361289828,32.668103615192656,99.80203450520834,33.4193474380993,X3-EEG1377.YUV.DAT.20221020.160427_MVR_501
590,101.52676259957107,40.21688223572968,104.32845865885416,38.46251340538208,101.00996476715686,36.72831777166545,103.02732460171569,38.05910605094542,X3-EEG1377.YUV.DAT.20221020.160427_MVR_51
591,98.59045984604779,35.41858427641593,100.97602826286764,33.68579411584945,98.36294328278186,32.84510070165277,99.9316889744179,33.575621725146924,X3-EEG1377.YUV.DAT.20221020.160427_MVR_511
592,98.58373879825368,35.62103578500201,100.93293696384804,33.90411837580059,98.28997012867647,33.02956420798861,99.8828919653799,33.78095635699285,X3-EEG1377.YUV.DAT.20221020.160427_MVR_521
593,98.5443727979473,35.87799424593137,101.08290345435049,34.18650723188218,98.42035749846814,33.31355569381159,100.00547736672794,34.06210820302415,X3-EEG1377.YUV.DAT.20221020.160427_MVR_531
594,98.95149165134804,36.076234127751356,101.25756692325368,34.36590854797181,98.41890222886029,33.40751104372104,100.15529497931985,34.2160696041613,X3-EEG1377.YUV.DAT.20221020.160427_MVR_541
595,98.81367283241421,36.22155315616166,101.31556181066176,34.52488939629515,98.61119217218138,33.60001392641522,100.22918437882966,34.38527110358862,X3-EEG1377.YUV.DAT.20221020.160427_MVR_551
596,99.27190467984069,36.36264737227792,101.5081849341299,34.642501843513394,98.80233944163604,33.67134981830793,100.45297947303922,34.49064656642267,X3-EEG1377.YUV.DAT.20221020.160427_MVR_561
