,loss,accuracy,val_loss,val_accuracy,lr
0,0.8641639947891235,0.6422346234321594,0.5542178153991699,0.7742303609848022,0.0010000000474974513
1,0.797216534614563,0.6735952496528625,0.5364560484886169,0.785291850566864,0.0010000000474974513
2,0.7109996676445007,0.7112542390823364,0.5921931862831116,0.7782341837882996,0.0010000000474974513
3,0.6529150009155273,0.7354691028594971,0.5552933216094971,0.7807257175445557,0.0010000000474974513
4,0.612488329410553,0.7514039278030396,0.5358169674873352,0.7910103797912598,0.0010000000474974513
5,0.5931738018989563,0.7581019401550293,0.5303411483764648,0.7895852327346802,0.0010000000474974513
6,0.5685984492301941,0.7685829401016235,0.529701828956604,0.7888298630714417,0.0010000000474974513
7,0.5453031063079834,0.7779263257980347,0.5169278383255005,0.7912134528160095,0.0010000000474974513
8,0.5310958623886108,0.7827854156494141,0.5135043263435364,0.793780505657196,0.0010000000474974513
9,0.5098132491111755,0.7915329933166504,0.5105196237564087,0.7930629253387451,0.0010000000474974513
10,0.49280446767807007,0.7984164357185364,0.5086584091186523,0.7950441837310791,0.0010000000474974513
11,0.47924965620040894,0.8042020797729492,0.5068862438201904,0.7957818508148193,0.0010000000474974513
12,0.4681195914745331,0.8090631365776062,0.5094287991523743,0.7957543730735779,0.0010000000474974513
13,0.4494119882583618,0.815589964389801,0.4965676963329315,0.7988008260726929,0.0010000000474974513
14,0.43394604325294495,0.8220617771148682,0.5048269033432007,0.7941494584083557,0.0010000000474974513
15,0.42860230803489685,0.8259533643722534,0.5058917999267578,0.7950233817100525,0.0010000000474974513
16,0.41266220808029175,0.8310636281967163,0.528552234172821,0.7889835834503174,0.0010000000474974513
17,0.39568138122558594,0.8375585079193115,0.5353942513465881,0.7882903814315796,0.0010000000474974513
18,0.3825557231903076,0.8423435091972351,0.5557528734207153,0.7845043540000916,0.0010000000474974513
19,0.38352182507514954,0.840402364730835,0.546996533870697,0.7774259448051453,0.00020000000949949026
20,0.3628961145877838,0.8479675054550171,0.536079466342926,0.7818154096603394,0.00020000000949949026
21,0.34840425848960876,0.8538467884063721,0.5498529672622681,0.7790088653564453,0.00020000000949949026
22,0.33741170167922974,0.8583519458770752,0.5529940128326416,0.7799123525619507,0.00020000000949949026
23,0.3278150260448456,0.8623825907707214,0.5811482071876526,0.7759721875190735,0.00020000000949949026
24,0.3398675322532654,0.8585344552993774,0.5681184530258179,0.7748896479606628,4.0000002627493814e-05
25,0.33421385288238525,0.8607611656188965,0.5561606884002686,0.7777218818664551,4.0000002627493814e-05
26,0.32872384786605835,0.8630050420761108,0.5453013181686401,0.7807719111442566,4.0000002627493814e-05
27,0.3245849013328552,0.864626407623291,0.5382362008094788,0.7831889390945435,4.0000002627493814e-05
28,0.3210350573062897,0.8660280108451843,0.5348406434059143,0.7848578691482544,4.0000002627493814e-05
29,0.3363439440727234,0.8600714206695557,0.5180522203445435,0.7861242890357971,8.000000889296643e-06
30,0.33116021752357483,0.8620286583900452,0.5157554745674133,0.7862852215766907,8.000000889296643e-06
31,0.3262755870819092,0.8639869689941406,0.5163682103157043,0.7860487103462219,8.000000889296643e-06
32,0.3229498267173767,0.865328848361969,0.5172367095947266,0.7859010100364685,8.000000889296643e-06
33,0.3204173743724823,0.8663505911827087,0.5182134509086609,0.7857494950294495,8.000000889296643e-06
