,loss,accuracy,val_loss,val_accuracy,lr
0,2.2953250408172607,0.5172339677810669,0.8616212606430054,0.6815003752708435,0.0010000000474974513
1,1.1212598085403442,0.5504459142684937,0.8761821389198303,0.6451607346534729,0.0010000000474974513
2,1.0802361965179443,0.5809325575828552,0.9582109451293945,0.6350700259208679,0.0010000000474974513
3,1.0530281066894531,0.6006627678871155,1.026064395904541,0.6360524296760559,0.0010000000474974513
4,1.0294103622436523,0.6172112226486206,0.9942674040794373,0.6342694759368896,0.0010000000474974513
5,1.0265742540359497,0.6201546788215637,1.0113699436187744,0.6219245195388794,0.0010000000474974513
6,0.912868320941925,0.6405665278434753,0.7137433886528015,0.7178888916969299,0.00020000000949949026
7,0.8843332529067993,0.6568604707717896,0.7081946730613708,0.72239089012146,0.00020000000949949026
8,0.8703579902648926,0.6640755534172058,0.7038135528564453,0.7244330048561096,0.00020000000949949026
9,0.8576152920722961,0.6688481569290161,0.6943846344947815,0.7290944457054138,0.00020000000949949026
10,0.847170889377594,0.6754553914070129,0.6988033056259155,0.7272092700004578,0.00020000000949949026
11,0.8355386853218079,0.681381106376648,0.6901719570159912,0.7299014329910278,0.00020000000949949026
12,0.825013279914856,0.6870537400245667,0.687624990940094,0.7318593859672546,0.00020000000949949026
13,0.8169382810592651,0.6921815872192383,0.6871849894523621,0.73382967710495,0.00020000000949949026
14,0.8104671239852905,0.6959375143051147,0.6954652070999146,0.731613039970398,0.00020000000949949026
15,0.8009070754051208,0.7011738419532776,0.6914692521095276,0.7336145639419556,0.00020000000949949026
16,0.79237961769104,0.7049744129180908,0.708287239074707,0.730956494808197,0.00020000000949949026
17,0.785285472869873,0.7086904048919678,0.7008392810821533,0.7338010668754578,0.00020000000949949026
18,0.7786222696304321,0.711861789226532,0.70689857006073,0.7326920032501221,0.00020000000949949026
19,0.7846212983131409,0.6970683932304382,0.6208317279815674,0.7547648549079895,4.0000002627493814e-05
20,0.7698557376861572,0.7037524580955505,0.6225602626800537,0.7539930939674377,4.0000002627493814e-05
21,0.763234555721283,0.7077583074569702,0.6268132925033569,0.7522414922714233,4.0000002627493814e-05
22,0.7588775157928467,0.709393322467804,0.6310372948646545,0.7509334683418274,4.0000002627493814e-05
23,0.7541629076004028,0.7120475172996521,0.6360042095184326,0.7501393556594849,4.0000002627493814e-05
24,0.7504077553749084,0.7139140367507935,0.640766441822052,0.7492759823799133,4.0000002627493814e-05
25,0.7741906642913818,0.697822630405426,0.620466411113739,0.7524866461753845,8.000000889296643e-06
26,0.7616838812828064,0.7027925848960876,0.6226871013641357,0.7525085210800171,8.000000889296643e-06
27,0.7558591961860657,0.7065150141716003,0.6263794302940369,0.7524023056030273,8.000000889296643e-06
28,0.7518822550773621,0.7091618180274963,0.6274561882019043,0.7524875402450562,8.000000889296643e-06
29,0.7486916184425354,0.7111373543739319,0.6284957528114319,0.7525025606155396,8.000000889296643e-06
30,0.7674052715301514,0.6991132497787476,0.6209509968757629,0.7488028407096863,1.6000001323845936e-06
31,0.7621781229972839,0.7014219164848328,0.6210032105445862,0.7489874362945557,1.6000001323845936e-06
32,0.7597857117652893,0.7029517889022827,0.6210985779762268,0.7492280006408691,1.6000001323845936e-06
33,0.758088231086731,0.7041044235229492,0.6212723255157471,0.7493548393249512,1.6000001323845936e-06
34,0.7568073272705078,0.7050301432609558,0.6213814616203308,0.7495306730270386,1.6000001323845936e-06
35,0.7703456878662109,0.6982112526893616,0.6205959320068359,0.7511650919914246,3.200000264769187e-07
36,0.7654067277908325,0.7001240253448486,0.6218688488006592,0.750665009021759,3.200000264769187e-07
37,0.7640252709388733,0.7008558511734009,0.6224967241287231,0.7504056692123413,3.200000264769187e-07
38,0.7632483839988708,0.7013282179832458,0.6227982640266418,0.7503039240837097,3.200000264769187e-07
39,0.7626957297325134,0.7016909122467041,0.6229472756385803,0.7502790689468384,3.200000264769187e-07
